ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
1.75,2.25,0.8032108068787415,0.8050397877984085,1.0003062930336555,336.3416721690127,147.0
1.75,2.5,0.8296805065547581,0.7931034482758621,0.9986250875779078,335.3577110570879,156.0
1.75,2.75,0.8510173714324056,0.7891246684350133,0.9980741248393639,332.8849036656724,159.0
1.75,3.0,0.8694010017272656,0.7771883289124668,0.9962278695800741,330.9929067747819,168.0
1.75,3.25,0.8844870668850202,0.7718832891246684,0.9950136548824643,330.3558879571134,172.0
1.75,3.5,0.896997956597131,0.76657824933687,0.9936440961245644,329.4259357531029,176.0
1.75,3.75,0.9068129316495829,0.7612732095490716,0.9926292784340778,329.1693577816509,180.0
1.75,4.0,0.9153480774787269,0.7559681697612732,0.9915416784744421,328.742249231159,184.0
1.75,4.25,0.9220634840379561,0.7519893899204244,0.9910334059704254,328.64609613828753,187.0
1.75,4.5,0.9276047935379657,0.7440318302387268,0.9905848884663836,329.18177526923876,193.0
1.75,4.75,0.9322501140739949,0.7400530503978779,0.9903708599716564,329.41893544241674,196.0
1.75,5.0,0.9364778853570395,0.7360742705570291,0.9896124144359206,328.9927312569062,199.0
1.75,5.25,0.9398113754889098,0.7347480106100795,0.9892248694788636,329.2218662645448,200.0
1.75,5.5,0.9428792110432758,0.7307692307692308,0.9888567084328294,329.40138566560535,203.0
1.75,5.75,0.9454240417536228,0.7241379310344828,0.988396835436398,329.3908381320438,208.0
1.75,6.0,0.9475403564473278,0.7201591511936339,0.9882097930660765,329.2136767691997,211.0
1.75,6.25,0.9494083546807239,0.7161803713527852,0.9879597616680263,328.9514188695989,214.0
1.75,6.5,0.9509464549235549,0.7161803713527852,0.9878048392544918,328.70656084884206,214.0
1.75,6.75,0.952401668747174,0.7108753315649867,0.9876326631726836,328.9589450635692,218.0
1.75,7.0,0.9535014284563791,0.7082228116710876,0.9876111031644748,328.77879450184315,220.0
1.75,7.25,0.9545700074118996,0.6989389920424403,0.9874623930584402,328.52693833883393,227.0
1.75,7.5,0.9554355922996964,0.693633952254642,0.9874068846556847,328.2156854430194,231.0
1.75,7.75,0.9561978859768462,0.6883289124668435,0.9873640163911116,328.47755211804287,235.0
1.75,8.0,0.956799762801515,0.6870026525198939,0.9874038647235308,328.6843116486204,236.0
1.75,8.25,0.9573352732291313,0.6870026525198939,0.9874685498806102,328.51203294044655,236.0
1.75,8.5,0.9578331244073036,0.6816976127320955,0.9875408529050705,328.16556565815296,240.0
1.75,8.75,0.9583649610272669,0.6777188328912467,0.9875280511794778,328.3477795123,243.0
1.75,9.0,0.9588032838767756,0.676392572944297,0.987535398166962,328.4979543832505,244.0
1.75,9.25,0.9591982044009375,0.6737400530503979,0.9875325028217978,328.6332590766247,246.0
1.75,9.5,0.9594785166346144,0.669761273209549,0.9876393862618794,328.5641766861257,249.0
1.75,9.75,0.9597073466450502,0.6631299734748011,0.987789195962496,328.5535192188004,254.0
1.75,10.0,0.9599367163211712,0.6604774535809019,0.9879225811037757,328.6575663410778,256.0
2.0,0.0,0.23839342145757123,0.9403183023872679,0.9997371965740922,314.5690261462238,45.0
2.0,0.25,0.3399338402919713,0.9217506631299734,1.0250265160450773,328.8754019023622,59.0
2.0,0.5,0.4322614225749282,0.903183023872679,1.0208580278193375,331.162172802406,73.0
2.0,0.75,0.5137447933097783,0.8938992042440318,1.0144683574116364,334.77717034898404,80.0
2.0,1.0,0.5839048931825309,0.8753315649867374,1.009115688875813,342.31887132589475,94.0
2.0,1.25,0.6434301368715922,0.8527851458885942,1.0086868464219185,339.66268690979757,111.0
2.0,1.5,0.6949951326822047,0.8381962864721485,1.0072468613840273,341.6166584894606,122.0
2.0,1.75,0.740119987069606,0.8222811671087533,1.0058055604213592,338.13017903882803,134.0
2.0,2.0,0.7780258479893314,0.8116710875331565,1.0054140021809617,336.43678229255573,142.0
2.0,2.25,0.8101967393848316,0.7957559681697612,1.0040448108333324,331.28059001664644,154.0
2.0,2.5,0.8369590974560881,0.7838196286472149,1.002369007476236,330.36034907961863,163.0
2.0,2.75,0.8585440807788514,0.7798408488063661,1.0018230231292775,327.76223462653905,166.0
2.0,3.0,0.8771429765411892,0.76657824933687,0.9999885671600574,326.0090700963361,176.0
2.0,3.25,0.8923727856003624,0.7612732095490716,0.9987782835414113,325.2804498236586,180.0
2.0,3.5,0.9049907076574165,0.7546419098143236,0.9974666866356878,324.3893214761449,185.0
2.0,3.75,0.9148768805638959,0.7493368700265253,0.9965243012632907,324.763280212051,189.0
2.0,4.0,0.9235498839298723,0.7440318302387268,0.9954159492441382,324.51011420956115,193.0
2.0,4.25,0.9303231150726718,0.7400530503978779,0.9949283676504378,324.3994463654907,196.0
2.0,4.5,0.9359124294959595,0.7320954907161803,0.9945027892294588,324.95831532849866,202.0
2.0,4.75,0.940593194788075,0.726790450928382,0.9943285980441617,325.22968402165736,206.0
2.0,5.0,0.9448723725639729,0.7228116710875332,0.9935623014111069,324.7777251604957,209.0
2.0,5.25,0.9482775993726082,0.7214854111405835,0.9931384432953668,325.038284176497,210.0
2.0,5.5,0.9513778077302242,0.7175066312997347,0.9927633962368402,325.23611198418746,213.0
2.0,5.75,0.9539756352916405,0.7108753315649867,0.9922909864656946,325.25496131643763,218.0
2.0,6.0,0.9560947503829195,0.7055702917771883,0.9921194681767616,325.0937467962589,222.0
2.0,6.25,0.957984397204931,0.7015915119363395,0.9918627978697157,324.85555333606214,225.0
2.0,6.5,0.9595553482904159,0.7002652519893899,0.9916889781101833,324.50453467902895,226.0
2.0,6.75,0.9610143204260925,0.6949602122015914,0.9915317466370592,324.75586111235185,230.0
2.0,7.0,0.9621212070004709,0.6923076923076923,0.9915154004104041,324.5889967277188,232.0
2.0,7.25,0.9632053018873177,0.6830238726790451,0.9913687487871572,324.35551865345406,239.0
2.0,7.5,0.9640821492508623,0.6777188328912467,0.9913070619002177,324.0623078252787,243.0
2.0,7.75,0.9648565541331889,0.6710875331564987,0.9912616711511112,324.32261285587487,248.0
2.0,8.0,0.9654555032550989,0.669761273209549,0.9913038284096127,324.5239409635127,249.0
2.0,8.25,0.9659923835701801,0.669761273209549,0.9913748229080819,324.36023375816455,249.0
2.0,8.5,0.9664906714719894,0.6644562334217506,0.9914502777793656,324.02774013680914,253.0
2.0,8.75,0.9670279783881007,0.6604774535809019,0.991436126468662,324.20787880852777,256.0
2.0,9.0,0.9674765830587293,0.6591511936339522,0.9914374051016459,324.35827897474684,257.0
2.0,9.25,0.9678830680215228,0.6564986737400531,0.9914274035225615,324.4945579971744,259.0
2.0,9.5,0.9681642422380922,0.6525198938992043,0.9915313138901768,324.42928009446945,262.0
2.0,9.75,0.968393233578585,0.6458885941644562,0.9916891245926889,324.42000113646884,267.0
2.0,10.0,0.9686242804985071,0.643236074270557,0.991818676636136,324.522065369229,269.0
2.25,0.0,0.2395478979354993,0.9389920424403183,1.0022830080564515,314.486893882404,46.0
2.25,0.25,0.34170225638844404,0.9190981432360743,1.0275313683920853,330.3400517621857,61.0
2.25,0.5,0.4345606383054479,0.8992042440318302,1.0234684412130821,331.9291506531108,76.0
2.25,0.75,0.5166406513866366,0.8899204244031831,1.0168013922180346,335.54341763508717,83.0
2.25,1.0,0.5872792568139951,0.870026525198939,1.0115031271084542,342.7913135679686,98.0
2.25,1.25,0.6472740752700397,0.8474801061007957,1.0110211214424252,339.90654511881496,115.0
2.25,1.5,0.6991781451934523,0.8328912466843501,1.009769152756601,341.225356770038,126.0
2.25,1.75,0.7446090700050382,0.8156498673740054,1.0084446911939424,337.81258175889434,139.0
2.25,2.0,0.7827803245340588,0.8050397877984085,1.0081170357099347,335.782430411658,147.0
2.25,2.25,0.8152475905108653,0.7891246684350133,1.00671643990217,330.6479612336274,159.0
2.25,2.5,0.8422030661211231,0.7771883289124668,1.0051236559372358,329.70862188957693,168.0
2.25,2.75,0.863945451959623,0.7705570291777188,1.0046210348001623,326.85255953465105,173.0
2.25,3.0,0.8826481626883529,0.7572944297082228,1.002794735153727,324.8797820793334,183.0
2.25,3.25,0.8979834092978531,0.7519893899204244,1.001589080119641,324.217695690695,187.0
2.25,3.5,0.9107425259476732,0.7453580901856764,1.0002628853301287,323.40255006376776,192.0
2.25,3.75,0.9207364011700312,0.7400530503978779,0.9993065029432464,323.75128398994667,196.0
2.25,4.0,0.9294973021645648,0.7347480106100795,0.9981850979440653,323.54127322472755,200.0
2.25,4.25,0.9363444870733042,0.7307692307692308,0.9976883647727439,323.4644946795818,203.0
2.25,4.5,0.9419648076814787,0.7228116710875332,0.9972743531830434,324.0328029210006,209.0
2.25,4.75,0.9466609660738645,0.7175066312997347,0.9971110215909248,324.20930404655655,213.0
2.25,5.0,0.950978573885166,0.7135278514588859,0.9963522063900473,323.7806856417076,216.0
2.25,5.25,0.954418215226743,0.7108753315649867,0.9959340203390382,324.0532254551232,218.0
2.25,5.5,0.9575371779417101,0.7068965517241379,0.9955561143369139,324.258128395069,221.0
2.25,5.75,0.9601674694318729,0.7002652519893899,0.9950603772036158,324.2903473030991,226.0
2.25,6.0,0.9622973821348793,0.6949602122015914,0.9948916345531937,324.1368709536338,230.0
2.25,6.25,0.964207945964761,0.6909814323607427,0.9946390130295323,323.9104931376914,233.0
2.25,6.5,0.9657783884004267,0.6896551724137931,0.9944748680698113,323.56511829839343,234.0
