ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
8.5,5.25,0.9767610649597174,0.5093945720250521,1.009601562290195,197.61216452047185,470.0
8.5,5.5,0.9799980577002558,0.5,1.0093406883524694,197.73085032911317,479.0
8.5,5.75,0.9828272875247331,0.4937369519832986,1.0088527484060645,197.77711834049774,485.0
8.5,6.0,0.985082217715895,0.48329853862212946,1.0087351326133691,197.49860501878103,495.0
8.5,6.25,0.9870794029822323,0.47807933194154484,1.0085331368745138,197.31261728901438,500.0
8.5,6.5,0.988745566273315,0.47286012526096033,1.0083891390797222,197.09760079571362,505.0
8.5,6.75,0.990320478015846,0.465553235908142,1.0082534072065623,197.24277711736067,512.0
8.5,7.0,0.9914876699494334,0.4582463465553236,1.0083063075681116,197.08949602349273,519.0
8.5,7.25,0.9926531928744075,0.44050104384133615,1.0081919760030276,196.9953991085982,536.0
8.5,7.5,0.9936470284957737,0.4311064718162839,1.0080881003236615,196.98474692102235,545.0
8.5,7.75,0.9944702791792479,0.418580375782881,1.0080579356084842,196.84282639812935,557.0
8.5,8.0,0.995121673470179,0.4144050104384134,1.0081047425758958,196.80840473651486,561.0
8.5,8.25,0.9956582866261374,0.40814196242171186,1.008262821590415,196.73959180039745,567.0
8.5,8.5,0.9961852077521649,0.40292275574112735,1.0083708178093738,196.52382293647625,572.0
8.5,8.75,0.9967461524729873,0.39665970772442594,1.008395609328694,196.50917725929912,578.0
8.5,9.0,0.9972097463129066,0.3924843423799582,1.0084024556806672,196.4684478806536,582.0
8.5,9.25,0.9976580630036438,0.3862212943632568,1.0083741748726307,196.47672242543635,588.0
8.5,9.5,0.9979550251121823,0.3830897703549061,1.0084918790727806,196.370215008019,591.0
8.5,9.75,0.998203701124149,0.3757828810020877,1.0086675371871583,196.3889974243371,598.0
8.5,10.0,0.9984627320888999,0.37056367432150317,1.0088058188512592,196.44860526471984,603.0
8.75,0.0,0.24312111439019332,0.9248434237995825,1.0126144758839652,188.20112531973513,72.0
8.75,0.25,0.3470161435030629,0.8956158663883089,1.0380760681852605,201.2397436059951,100.0
8.75,0.5,0.4418721810498409,0.8569937369519833,1.0336812315589845,204.90051802041506,137.0
8.75,0.75,0.5255807159143704,0.8319415448851775,1.0271961032956352,207.11942750164317,161.0
8.75,1.0,0.5979780225179562,0.7995824634655533,1.0220944172082937,209.94153572057104,192.0
8.75,1.25,0.6594553049811308,0.7724425887265136,1.0221345445294372,208.87054934239492,218.0
8.75,1.5,0.712937194076555,0.7473903966597077,1.0208312117547076,209.2153969300948,242.0
8.75,1.75,0.7594877813365696,0.7223382045929019,1.0198452513698915,205.8746754049504,266.0
8.75,2.0,0.7987996878263838,0.7045929018789143,1.0196489172720102,204.27638994685068,283.0
8.75,2.25,0.832115320237736,0.6711899791231732,1.0187322668684895,201.98358524735963,315.0
8.75,2.5,0.8599153387059846,0.6492693110647181,1.0174498450114724,201.56053032823908,336.0
8.75,2.75,0.882473789861749,0.6356993736951984,1.0170076178596423,200.20529470728516,349.0
8.75,3.0,0.9019340260361334,0.6148225469728601,1.0153394192860141,199.4254695332131,369.0
8.75,3.25,0.9178339458253951,0.6064718162839249,1.014311281168863,199.3042834642647,377.0
8.75,3.5,0.93103731484664,0.5887265135699373,1.0132634814836405,198.74311741606095,394.0
8.75,3.75,0.9413465511190903,0.5751565762004176,1.012549006107944,198.69932869339476,407.0
8.75,4.0,0.9504031718280731,0.5647181628392484,1.0116820059725045,198.53540910748075,417.0
8.75,4.25,0.9576032806096775,0.5480167014613779,1.0112870738554705,198.28754545555663,433.0
8.75,4.5,0.9635186166092878,0.5292275574112735,1.0109631860487511,198.17290864971787,451.0
8.75,4.75,0.9684937503598438,0.5167014613778705,1.0108484480365896,198.07548867453207,463.0
8.75,5.0,0.973063051472515,0.5093945720250521,1.0101326216198703,197.91123953007332,470.0
8.75,5.25,0.9767622883741802,0.5020876826722338,1.0097204497746153,197.6124120340028,477.0
8.75,5.5,0.9799992811147186,0.4926931106471816,1.0094652727682298,197.73109717325752,486.0
8.75,5.75,0.982828510939196,0.48643006263048016,1.0089769749361213,197.77736453165468,492.0
8.75,6.0,0.9850834411303578,0.47599164926931103,1.0088610932054167,197.49885030048992,502.0
8.75,6.25,0.9870807429417023,0.4707724425887265,1.0086627538964625,197.31288514072853,507.0
8.75,6.5,0.9887469062327849,0.465553235908142,1.0085205488208824,197.09786790467035,512.0
8.75,6.75,0.9903217007248376,0.4582463465553236,1.0083867358898986,197.24302064511,519.0
8.75,7.0,0.9914888926584249,0.45093945720250517,1.0084414848022596,197.08973907553082,526.0
8.75,7.25,0.992654415583399,0.4331941544885177,1.0083310018015008,196.99564175935228,543.0
8.75,7.5,0.9936482512047654,0.4237995824634656,1.0082289888886171,196.98498931597183,552.0
8.75,7.75,0.9944715018882393,0.41022964509394577,1.008198707066301,196.84306841792497,565.0
8.75,8.0,0.9951229069388503,0.40605427974947805,1.008245410858537,196.80864868356971,569.0
8.75,8.25,0.9956599765464166,0.39979123173277664,1.0084069490046645,196.73992572442577,575.0
8.75,8.5,0.996186897672444,0.3935281837160751,1.008514868007055,196.52415631785064,581.0
8.75,8.75,0.9967478423932664,0.3872651356993737,1.0085415738424701,196.5095104282237,587.0
8.75,9.0,0.9972114362331858,0.3830897703549061,1.0085503467225985,196.46878082566894,591.0
8.75,9.25,0.9976597529239228,0.3768267223382046,1.0085219995362007,196.47705523485263,597.0
8.75,9.5,0.9979567150324614,0.3736951983298539,1.0086416521996708,196.3705475380431,600.0
8.75,9.75,0.9982053910444284,0.36638830897703545,1.0088192653389536,196.3893299033181,607.0
8.75,10.0,0.9984644220091791,0.36116910229645094,1.0089594996869398,196.44893775833347,612.0
9.0,0.0,0.2431213754221808,0.9248434237995825,1.0126788282689,188.20132738574617,72.0
9.0,0.25,0.3470165716098164,0.8956158663883089,1.0381206528219087,201.239991871371,100.0
9.0,0.5,0.44187260915659443,0.8569937369519833,1.0337297592463393,204.90071653776766,137.0
9.0,0.75,0.5255812687125997,0.8319415448851775,1.0272555936192806,207.11964534687476,161.0
9.0,1.0,0.5979785753161854,0.7995824634655533,1.0221500403737358,209.94172980012715,192.0
9.0,1.25,0.6594560494451941,0.7724425887265136,1.0221967533793088,208.87078513793207,218.0
9.0,1.5,0.7129379385406183,0.7473903966597077,1.020891546448863,209.2156153972274,242.0
9.0,1.75,0.7594885449047107,0.7223382045929019,1.0199070980052667,205.87488238569068,266.0
9.0,2.0,0.7988005575963779,0.7035490605427974,1.0197150546108107,204.27661237241895,284.0
9.0,2.25,0.8321164459458606,0.6701461377870563,1.018802613702658,201.98385849622,316.0
9.0,2.5,0.8599167036209235,0.6482254697286012,1.0175245768289318,201.56085025854685,337.0
9.0,2.75,0.8824751547766883,0.6336116910229646,1.0170826916645668,200.2056043631648,351.0
9.0,3.0,0.9019353909510726,0.6127348643006263,1.0154150797868493,199.42577132779533,371.0
9.0,3.25,0.9178351471984134,0.6033402922755742,1.0143879793197226,199.30454433802043,380.0
9.0,3.5,0.9310385162196583,0.5855949895615866,1.0133433651026102,198.74337386616776,397.0
9.0,3.75,0.9413477524921084,0.5720250521920668,1.0126301287316828,198.69958227908214,410.0
9.0,4.0,0.9504049458746708,0.5615866388308977,1.0117680283995851,198.53577969869667,420.0
9.0,4.25,0.9576050546562751,0.5448851774530271,1.0113828353895,198.28791280115004,436.0
9.0,4.5,0.9635203734532506,0.5260960334029228,1.0110625067181627,198.17326999081925,454.0
9.0,4.75,0.9684955072038064,0.5135699373695198,1.0109472584616446,198.0758479827117,466.0
9.0,5.0,0.9730648083164778,0.5062630480167014,1.0102350571697145,197.91159685446848,473.0
9.0,5.25,0.9767640452181429,0.4989561586638831,1.0098245337021163,197.6127674676402,480.0
9.0,5.5,0.9800012064732987,0.48956158663883087,1.009568840944579,197.73148564626138,489.0
9.0,5.75,0.9828304362977759,0.48329853862212946,1.0090842936544444,197.77775197701416,495.0
9.0,6.0,0.9850853664889379,0.47286012526096033,1.0089742231970313,197.49923631459805,505.0
9.0,6.25,0.9870826683002825,0.4676409185803758,1.0087796849466601,197.31327001102315,510.0
9.0,6.5,0.9887488315913652,0.4624217118997912,1.0086392941152582,197.09825170771308,515.0
9.0,6.75,0.9903236260834177,0.4551148225469729,1.008505293056946,197.24340412003727,522.0
9.0,7.0,0.9914908652277215,0.44780793319415446,1.0085598540513592,197.09013118599302,529.0
9.0,7.25,0.9926563881526955,0.430062630480167,1.008449232001237,196.99603322243186,546.0
9.0,7.5,0.9936502237740619,0.4206680584551148,1.0083491027306242,196.9853803663675,555.0
9.0,7.75,0.9944737218266122,0.40709812108559496,1.0083184715525024,196.84350782667644,568.0
9.0,8.0,0.9951251491407505,0.40292275574112735,1.0083670730416165,196.8090921310303,572.0
9.0,8.25,0.9956622187483167,0.39665970772442594,1.0085285449853476,196.74036877792363,578.0
9.0,8.5,0.9961894669583454,0.3893528183716075,1.0086360692605256,196.52466317730173,585.0
9.0,8.75,0.9967504116791679,0.3830897703549061,1.008664702247852,196.51001696467475,591.0
9.0,9.0,0.9972140055190873,0.3789144050104384,1.0086734177352712,196.46928702169754,595.0
9.0,9.25,0.9976623222098244,0.37265135699373697,1.0086450153436688,196.47756122472194,601.0
9.0,9.5,0.997959284318363,0.36951983298538627,1.0087646307571463,196.37105310313595,604.0
9.0,9.75,0.9982079603303299,0.36221294363256784,1.008942212864443,196.389835390807,611.0
9.0,10.0,0.9984669912950807,0.35699373695198333,1.0090824151462332,196.44944326806925,616.0
9.25,0.0,0.24312139959022458,0.9248434237995825,1.0127359827479607,188.2013460943353,72.0
9.25,0.25,0.34701659577786015,0.8956158663883089,1.0381836369394721,201.24000588677347,100.0
9.25,0.5,0.44187292879438733,0.8569937369519833,1.0337965481989597,204.90086475698615,137.0
9.25,0.75,0.5255824843317097,0.8308977035490606,1.0273251504883139,207.12012439476698,162.0
9.25,1.0,0.5979799546397252,0.7985386221294364,1.0222308753294957,209.94221406090483,193.0
9.25,1.25,0.6594574287687341,0.7713987473903967,1.0222791016881718,208.8712220137345,219.0
9.25,1.5,0.7129393178641583,0.7463465553235908,1.0209760925350344,209.21602016741517,243.0
9.25,1.75,0.7594900892903237,0.721294363256785,1.019988856599897,205.87530102295466,267.0
9.25,2.0,0.7988024813362671,0.7025052192066805,1.0198047572712396,204.27710432884524,285.0
9.25,2.25,0.8321183696857498,0.6691022964509394,1.0188958940405286,201.98432545539072,317.0
9.25,2.5,0.8599186273608129,0.6461377870563674,1.0176171567161048,201.56130117506717,339.0
9.25,2.75,0.8824770785165774,0.6315240083507307,1.0171796651568779,200.20604079868943,353.0
9.25,3.0,0.9019373146909618,0.6106471816283925,1.0155143734818066,199.42619668344176,373.0
9.25,3.25,0.9178370709383027,0.6012526096033404,1.0144920563732582,199.30496207109942,382.0
9.25,3.5,0.9310404399595474,0.5824634655532359,1.0134481033399616,198.74378451572667,400.0
9.25,3.75,0.9413496762319976,0.5688935281837161,1.0127358342906134,198.6999883418909,413.0
9.25,4.0,0.950406918285061,0.558455114822547,1.0118768621220817,198.53619172731288,423.0
9.25,4.25,0.9576070270666653,0.5396659707724426,1.0114908509196956,198.28832122123674,441.0
9.25,4.5,0.9635223458636407,0.5208768267223383,1.0111698594532355,198.1736756688179,459.0
9.25,4.75,0.9684974096528812,0.5083507306889352,1.011056186137475,198.07623706992064,471.0
9.25,5.0,0.9730667107655527,0.5010438413361169,1.0103455183958916,197.91198379347924,478.0
9.25,5.25,0.9767659476672179,0.4937369519832986,1.0099366129048322,197.6131523591895,485.0
9.25,5.5,0.9800031089223735,0.48434237995824636,1.009684610035508,197.73186949689284,494.0
9.25,5.75,0.9828323387468508,0.47807933194154484,1.0091997305558258,197.77813481222904,500.0
9.25,6.0,0.9850872689380127,0.4676409185803758,1.0090893952501028,197.4996177355918,510.0
9.25,6.25,0.987084646140268,0.4624217118997912,1.0088965621723778,197.31366537210857,515.0
9.25,6.5,0.9887508094313507,0.4572025052192067,1.008755974026439,197.09864597245542,520.0
9.25,6.75,0.9903256039234033,0.44989561586638827,1.0086217881252693,197.2437980477204,527.0
9.25,7.0,0.9914923342456073,0.44258872651356995,1.0086787325254023,197.09042319970487,534.0
9.25,7.25,0.9926578571705814,0.4248434237995825,1.0085679707714343,196.99632475402296,551.0
9.25,7.5,0.9936512930554896,0.4154488517745303,1.0084701282259563,196.9855923451944,560.0
9.25,7.75,0.99447479110804,0.40187891440501045,1.0084393964224085,196.84371947742446,573.0
9.25,8.0,0.9951262184221781,0.39770354906054284,1.0084879185931817,196.80930360624745,577.0
9.25,8.25,0.9956632880297444,0.3914405010438413,1.0086513226315237,196.74058006526428,583.0
9.25,8.5,0.9961905362397734,0.384133611691023,1.0087607777261098,196.5248741212832,590.0
9.25,8.75,0.996752172970785,0.3778705636743215,1.0087906391035584,196.5103642045068,596.0
9.25,9.0,0.9972157668107043,0.3736951983298539,1.0088012904386703,196.46963402816385,600.0
9.25,9.25,0.997664136121079,0.36743215031315235,1.0087727777264044,196.47791845266534,606.0
