ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
6.5,8.25,0.9873559906974247,0.16987912446912778,0.9453495510726537,172.3821490636379,7623.0,14.75
6.0,9.75,0.9890444331525567,0.16987912446912778,0.9447891582097507,175.19515937603842,7623.0,15.75
6.75,7.75,0.9867689861409615,0.16977022759446803,0.9453209021450764,172.51745777433558,7624.0,14.5
6.25,9.0,0.9883573918176797,0.16944353697048897,0.9450617432083686,172.8619545697581,7627.0,15.25
8.25,6.5,0.9837298396230386,0.16933464009582921,0.9460264433792097,166.46544063253262,7628.0,14.75
8.75,6.25,0.9826770867038733,0.16933464009582921,0.9462935357211827,165.21545228628972,7628.0,15.0
9.25,6.0,0.9815063925904712,0.16933464009582921,0.9465889243511261,165.01467793070984,7628.0,15.25
7.25,7.25,0.9859200975048633,0.1691168463465098,0.945492273630444,170.5613176546645,7630.0,14.5
6.5,8.5,0.9878680313809416,0.1688990525971905,0.9452472404002175,172.01239440444124,7632.0,15.0
7.0,7.5,0.9865078309177409,0.16879015572253075,0.9453245212897933,171.54379202654752,7633.0,14.5
6.0,10.0,0.9892468958502083,0.16879015572253075,0.9447938076345455,175.07523290872598,7633.0,16.0
6.75,8.0,0.9872972080223575,0.1684634650985517,0.9453043082826622,172.01236163732372,7636.0,14.75
6.25,9.25,0.9887880437825483,0.16835456822389194,0.944970671605008,172.64688139165014,7637.0,15.5
8.0,6.75,0.9846696933850934,0.1682456713492323,0.945915622159455,166.39617260443117,7638.0,14.75
9.0,6.25,0.9829079207824324,0.1680278775999129,0.9462641938425739,164.85987943866712,7640.0,15.25
9.5,6.0,0.9816439470439058,0.1680278775999129,0.9466082695456881,164.32017382444263,7640.0,15.5
8.5,6.5,0.9839352689991632,0.16781008385059348,0.9460223844916626,165.79705415598158,7642.0,15.0
7.5,7.25,0.9861361262974829,0.16770118697593384,0.9455140686876213,168.28593727973166,7643.0,14.75
