ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data
3.25,9.75,0.9771766335256068,0.2128933899597082,0.9423411090449887,198.05099777117485,7228.0
3.25,10.0,0.9773726159283845,0.21213111183709032,0.9423293082790831,197.96122114969864,7235.0
3.5,0.0,0.14881085714996703,0.9197430033758032,0.9040195534640362,210.62598771330093,737.0
3.5,0.25,0.24392293741609622,0.8517913535881521,0.9787215046081975,216.86047174534602,1361.0
3.5,0.5,0.3467429584607572,0.7764347163236415,0.9996349325707342,211.26185814839647,2053.0
3.5,0.75,0.4446325428684239,0.703256016552325,1.0030469852450397,225.7115168611272,2725.0
3.5,1.0,0.5349619881506582,0.6281171730371338,0.9964807025601158,224.28038805434548,3415.0
3.5,1.25,0.6119887275927915,0.5602744201241424,0.9920618890578053,221.40044611621641,4038.0
3.5,1.5,0.6787007752233875,0.5031035609278014,0.9853683696333514,224.70832448319013,4563.0
3.5,1.75,0.7341969039240901,0.4563868016987912,0.9793759190807996,220.6143580234526,4992.0
3.5,2.0,0.7799507494712206,0.41467929870412723,0.9741448062516246,216.74718358343367,5375.0
3.5,2.25,0.8172571949775503,0.3799411956876838,0.9689890850889835,213.99658191347257,5694.0
3.5,2.5,0.8471832278885538,0.3494500707829685,0.964882255674141,216.05997660440804,5974.0
3.5,2.75,0.8713908627860812,0.3277795927256888,0.9613818631994043,213.9135811896803,6173.0
3.5,3.0,0.8917556041677626,0.31046498965479685,0.958017624468618,211.96724851655,6332.0
3.5,3.25,0.9074213596043049,0.2952194272024393,0.9557822763451955,210.95658490305945,6472.0
3.5,3.5,0.920442706618993,0.2801916584994011,0.9533776278992464,208.85173174827875,6610.0
3.5,3.75,0.9306385710146431,0.26886638353479253,0.9520439519859909,207.1566060793543,6714.0
3.5,4.0,0.938972045780753,0.25917456169007946,0.9506080699015772,206.20438651466668,6803.0
3.5,4.25,0.9462775508335471,0.2519873679625395,0.9488480578989977,206.13651147264636,6869.0
3.5,4.5,0.9517132810278157,0.2469781117281934,0.9478848268935385,205.2391372811303,6915.0
3.5,4.75,0.9564110066285039,0.24142437112054882,0.9468910257401744,204.78255354504086,6966.0
3.5,5.0,0.9598117028443691,0.23652401176086246,0.9462591098710854,204.47241128682248,7011.0
3.5,5.25,0.9630309786572446,0.2336926930197103,0.9452769437587898,200.92074187440542,7037.0
3.5,5.5,0.9650961429774682,0.23009909615594037,0.9453105766098138,200.28974304390397,7070.0
3.5,5.75,0.9671539675796693,0.22628770554285094,0.9448816592051013,199.1103965916211,7105.0
3.5,6.0,0.9689598381359802,0.2243275617989764,0.9445559660498184,199.00645754050998,7123.0
3.5,6.25,0.970427391094309,0.22280300555374066,0.9442143168092384,197.896075985343,7137.0
3.5,6.5,0.9717676837648939,0.22051617118588696,0.9439226638641204,197.7749948800662,7158.0
3.5,6.75,0.9727952184955317,0.21877382119133182,0.9438034054390694,197.2005108445354,7174.0
3.5,7.0,0.9737645748975858,0.21659588369813787,0.9435942961229735,196.78968161808672,7194.0
3.5,7.25,0.9746254663352915,0.21550691495154084,0.9433899465345672,196.2671285998192,7204.0
3.5,7.5,0.9754919097747098,0.2139823587063051,0.9431542439432755,196.0655510347555,7218.0
3.5,7.75,0.9760276835496461,0.2128933899597082,0.9431487792909503,195.7309826062325,7228.0
3.5,8.0,0.9765010408785724,0.21224000871174997,0.9431627708880992,195.40010249699642,7234.0
3.5,8.25,0.976970095236628,0.21136883371447235,0.9431472114399689,194.99342201248365,7242.0
3.5,8.5,0.9774486865840325,0.21071545246651424,0.943049910414431,194.68297723685797,7248.0
3.5,8.75,0.9778417810164994,0.2096264837199172,0.9429687088560205,194.16471757659565,7258.0
3.5,9.0,0.9782475696356387,0.20864641184797994,0.9429370861451273,194.12506137587053,7267.0
3.5,9.25,0.9786608202577357,0.20788413372536207,0.9428462439009342,194.08834346054192,7274.0
3.5,9.5,0.9790348318799623,0.2071218556027442,0.9427571939574912,194.05889056625705,7281.0
